log_id,sku_id,quantity,logged_at,source
3305,68,77.0,2024-04-29,telegram
3502,72,66.0,2024-04-29,telegram
3750,77,48.0,2024-04-29,telegram
3999,82,85.0,2024-04-29,telegram
4095,84,48.0,2024-04-29,telegram
1096,23,71.0,2024-04-30,telegram
1341,28,55.0,2024-04-30,telegram
1391,29,28.0,2024-04-30,telegram
1539,32,43.0,2024-04-30,telegram
1780,37,32.0,2024-04-30,telegram
1833,38,21.0,2024-04-30,telegram
2371,49,47.0,2024-04-30,telegram
3404,70,85.0,2024-04-30,telegram
3702,76,22.0,2024-04-30,telegram
4047,83,61.0,2024-04-30,telegram
213,5,69.0,2024-05-01,telegram
850,18,52.0,2024-05-01,telegram
1194,25,47.0,2024-05-01,telegram
1635,34,42.0,2024-05-01,telegram
1880,39,28.0,2024-05-01,telegram
2618,54,35.0,2024-05-01,telegram
3159,65,36.0,2024-05-01,telegram
3354,69,29.0,2024-05-01,telegram
114,3,74.0,2024-05-02,telegram
165,4,64.0,2024-05-02,telegram
411,9,80.0,2024-05-02,telegram
462,10,55.0,2024-05-02,telegram
949,20,79.0,2024-05-02,telegram
2131,44,61.0,2024-05-02,telegram
2226,46,48.0,2024-05-02,telegram
2568,53,73.0,2024-05-02,telegram
2719,56,104.0,2024-05-02,telegram
3255,67,35.0,2024-05-02,telegram
3801,78,29.0,2024-05-02,telegram
3902,80,112.0,2024-05-02,telegram
3951,81,83.0,2024-05-02,telegram
312,7,69.0,2024-05-03,telegram
802,17,56.0,2024-05-03,telegram
997,21,107.0,2024-05-03,telegram
1045,22,101.0,2024-05-03,telegram
1244,26,68.0,2024-05-03,telegram
2029,42,83.0,2024-05-03,telegram
2766,57,52.0,2024-05-03,telegram
2813,58,58.0,2024-05-03,telegram
2964,61,41.0,2024-05-03,telegram
3653,75,48.0,2024-05-03,telegram
608,13,62.0,2024-05-04,telegram
1684,35,34.0,2024-05-04,telegram
1931,40,66.0,2024-05-04,telegram
1980,41,25.0,2024-05-04,telegram
2273,47,25.0,2024-05-04,telegram
2322,48,35.0,2024-05-04,telegram
2472,51,37.0,2024-05-04,telegram
2518,52,75.0,2024-05-04,telegram
3306,68,52.0,2024-05-04,telegram
3603,74,44.0,2024-05-04,telegram
3850,79,29.0,2024-05-04,telegram
64,2,54.0,2024-05-05,telegram
362,8,80.0,2024-05-05,telegram
512,11,108.0,2024-05-05,telegram
656,14,23.0,2024-05-05,telegram
751,16,50.0,2024-05-05,telegram
898,19,98.0,2024-05-05,telegram
1145,24,45.0,2024-05-05,telegram
1291,27,36.0,2024-05-05,telegram
1444,30,42.0,2024-05-05,telegram
1834,38,18.0,2024-05-05,telegram
2372,49,83.0,2024-05-05,telegram
2668,55,67.0,2024-05-05,telegram
2865,59,33.0,2024-05-05,telegram
2918,60,40.0,2024-05-05,telegram
3453,71,44.0,2024-05-05,telegram
4000,82,78.0,2024-05-05,telegram
4145,85,71.0,2024-05-05,telegram
4192,86,51.0,2024-05-05,telegram
214,5,34.0,2024-05-06,telegram
561,12,22.0,2024-05-06,telegram
701,15,63.0,2024-05-06,telegram
1342,28,37.0,2024-05-06,telegram
1491,31,72.0,2024-05-06,telegram
1587,33,34.0,2024-05-06,telegram
2423,50,65.0,2024-05-06,telegram
3013,62,50.0,2024-05-06,telegram
3061,63,65.0,2024-05-06,telegram
3208,66,38.0,2024-05-06,telegram
3503,72,61.0,2024-05-06,telegram
3703,76,73.0,2024-05-06,telegram
18,1,27.0,2024-05-07,telegram
1097,23,60.0,2024-05-07,telegram
1195,25,49.0,2024-05-07,telegram
1636,34,78.0,2024-05-07,telegram
2180,45,29.0,2024-05-07,telegram
2569,53,42.0,2024-05-07,telegram
3160,65,28.0,2024-05-07,telegram
3256,67,84.0,2024-05-07,telegram
3355,69,74.0,2024-05-07,telegram
3405,70,61.0,2024-05-07,telegram
3952,81,79.0,2024-05-07,telegram
4048,83,56.0,2024-05-07,telegram
115,3,43.0,2024-05-08,telegram
264,6,103.0,2024-05-08,telegram
1392,29,109.0,2024-05-08,telegram
1733,36,68.0,2024-05-08,telegram
2227,46,70.0,2024-05-08,telegram
3110,64,23.0,2024-05-08,telegram
3553,73,22.0,2024-05-08,telegram
3654,75,110.0,2024-05-08,telegram
3751,77,33.0,2024-05-08,telegram
3903,80,81.0,2024-05-08,telegram
4096,84,38.0,2024-05-08,telegram
313,7,45.0,2024-05-09,telegram
412,9,30.0,2024-05-09,telegram
463,10,35.0,2024-05-09,telegram
609,13,50.0,2024-05-09,telegram
1781,37,75.0,2024-05-09,telegram
2080,43,76.0,2024-05-09,telegram
2323,48,87.0,2024-05-09,telegram
2619,54,94.0,2024-05-09,telegram
2720,56,82.0,2024-05-09,telegram
2767,57,32.0,2024-05-09,telegram
2814,58,56.0,2024-05-09,telegram
3802,78,23.0,2024-05-09,telegram
3851,79,77.0,2024-05-09,telegram
166,4,106.0,2024-05-10,telegram
803,17,39.0,2024-05-10,telegram
899,19,73.0,2024-05-10,telegram
950,20,39.0,2024-05-10,telegram
1046,22,81.0,2024-05-10,telegram
1540,32,92.0,2024-05-10,telegram
1685,35,53.0,2024-05-10,telegram
1881,39,79.0,2024-05-10,telegram
2519,52,61.0,2024-05-10,telegram
3604,74,84.0,2024-05-10,telegram
4193,86,43.0,2024-05-10,telegram
851,18,99.0,2024-05-11,telegram
1835,38,58.0,2024-05-11,telegram
2132,44,90.0,2024-05-11,telegram
3014,62,36.0,2024-05-11,telegram
3062,63,56.0,2024-05-11,telegram
562,12,67.0,2024-05-12,telegram
1196,25,20.0,2024-05-12,telegram
1245,26,102.0,2024-05-12,telegram
1343,28,87.0,2024-05-12,telegram
1492,31,34.0,2024-05-12,telegram
1588,33,78.0,2024-05-12,telegram
2030,42,98.0,2024-05-12,telegram
2919,60,95.0,2024-05-12,telegram
2965,61,24.0,2024-05-12,telegram
3406,70,48.0,2024-05-12,telegram
3454,71,28.0,2024-05-12,telegram
3953,81,55.0,2024-05-12,telegram
19,1,63.0,2024-05-13,telegram
65,2,36.0,2024-05-13,telegram
657,14,21.0,2024-05-13,telegram
702,15,48.0,2024-05-13,telegram
752,16,37.0,2024-05-13,telegram
998,21,63.0,2024-05-13,telegram
1932,40,27.0,2024-05-13,telegram
2274,47,64.0,2024-05-13,telegram
2424,50,52.0,2024-05-13,telegram
2473,51,57.0,2024-05-13,telegram
2570,53,78.0,2024-05-13,telegram
2866,59,88.0,2024-05-13,telegram
3257,67,54.0,2024-05-13,telegram
3307,68,87.0,2024-05-13,telegram
3504,72,52.0,2024-05-13,telegram
3704,76,57.0,2024-05-13,telegram
4001,82,67.0,2024-05-13,telegram
116,3,32.0,2024-05-14,telegram
215,5,72.0,2024-05-14,telegram
363,8,38.0,2024-05-14,telegram
464,10,88.0,2024-05-14,telegram
1146,24,38.0,2024-05-14,telegram
1292,27,82.0,2024-05-14,telegram
1981,41,69.0,2024-05-14,telegram
2324,48,45.0,2024-05-14,telegram
2669,55,65.0,2024-05-14,telegram
3209,66,95.0,2024-05-14,telegram
265,6,67.0,2024-05-15,telegram
314,7,74.0,2024-05-15,telegram
513,11,75.0,2024-05-15,telegram
610,13,43.0,2024-05-15,telegram
900,19,62.0,2024-05-15,telegram
1047,22,57.0,2024-05-15,telegram
1393,29,96.0,2024-05-15,telegram
1445,30,99.0,2024-05-15,telegram
2081,43,54.0,2024-05-15,telegram
2373,49,48.0,2024-05-15,telegram
3111,64,59.0,2024-05-15,telegram
3356,69,66.0,2024-05-15,telegram
3655,75,69.0,2024-05-15,telegram
3852,79,35.0,2024-05-15,telegram
4146,85,58.0,2024-05-15,telegram
4194,86,32.0,2024-05-15,telegram
413,9,100.0,2024-05-16,telegram
804,17,26.0,2024-05-16,telegram
1836,38,45.0,2024-05-16,telegram
2520,52,43.0,2024-05-16,telegram
2620,54,60.0,2024-05-16,telegram
3015,62,32.0,2024-05-16,telegram
3161,65,26.0,2024-05-16,telegram
3752,77,23.0,2024-05-16,telegram
3904,80,49.0,2024-05-16,telegram
4049,83,50.0,2024-05-16,telegram
852,18,49.0,2024-05-17,telegram
1098,23,57.0,2024-05-17,telegram
1541,32,61.0,2024-05-17,telegram
1589,33,45.0,2024-05-17,telegram
1637,34,37.0,2024-05-17,telegram
1734,36,113.0,2024-05-17,telegram
1782,37,48.0,2024-05-17,telegram
2133,44,58.0,2024-05-17,telegram
2181,45,62.0,2024-05-17,telegram
2228,46,59.0,2024-05-17,telegram
3554,73,60.0,2024-05-17,telegram
4097,84,34.0,2024-05-17,telegram
66,2,71.0,2024-05-18,telegram
563,12,59.0,2024-05-18,telegram
951,20,53.0,2024-05-18,telegram
1686,35,110.0,2024-05-18,telegram
1882,39,33.0,2024-05-18,telegram
2768,57,24.0,2024-05-18,telegram
2815,58,47.0,2024-05-18,telegram
3407,70,95.0,2024-05-18,telegram
3705,76,22.0,2024-05-18,telegram
4002,82,59.0,2024-05-18,telegram
167,4,85.0,2024-05-19,telegram
1197,25,23.0,2024-05-19,telegram
1493,31,57.0,2024-05-19,telegram
2670,55,48.0,2024-05-19,telegram
2721,56,110.0,2024-05-19,telegram
3455,71,62.0,2024-05-19,telegram
3605,74,65.0,2024-05-19,telegram
3803,78,53.0,2024-05-19,telegram
3954,81,46.0,2024-05-19,telegram
117,3,68.0,2024-05-20,telegram
216,5,28.0,2024-05-20,telegram
658,14,82.0,2024-05-20,telegram
753,16,26.0,2024-05-20,telegram
901,19,88.0,2024-05-20,telegram
1344,28,33.0,2024-05-20,telegram
1394,29,74.0,2024-05-20,telegram
2425,50,34.0,2024-05-20,telegram
2571,53,42.0,2024-05-20,telegram
2867,59,41.0,2024-05-20,telegram
3063,63,49.0,2024-05-20,telegram
3258,67,45.0,2024-05-20,telegram
3505,72,37.0,2024-05-20,telegram
20,1,65.0,2024-05-21,telegram
465,10,56.0,2024-05-21,telegram
1048,22,37.0,2024-05-21,telegram
1147,24,32.0,2024-05-21,telegram
2966,61,77.0,2024-05-21,telegram
3112,64,58.0,2024-05-21,telegram
3210,66,38.0,2024-05-21,telegram
3308,68,43.0,2024-05-21,telegram
3357,69,53.0,2024-05-21,telegram
3656,75,38.0,2024-05-21,telegram
3753,77,76.0,2024-05-21,telegram
266,6,30.0,2024-05-22,telegram
315,7,45.0,2024-05-22,telegram
703,15,36.0,2024-05-22,telegram
1099,23,48.0,2024-05-22,telegram
1246,26,75.0,2024-05-22,telegram
2031,42,53.0,2024-05-22,telegram
2082,43,37.0,2024-05-22,telegram
2325,48,96.0,2024-05-22,telegram
2621,54,41.0,2024-05-22,telegram
2920,60,25.0,2024-05-22,telegram
3016,62,23.0,2024-05-22,telegram
805,17,55.0,2024-05-23,telegram
999,21,32.0,2024-05-23,telegram
1933,40,68.0,2024-05-23,telegram
1982,41,48.0,2024-05-23,telegram
2275,47,36.0,2024-05-23,telegram
2474,51,113.0,2024-05-23,telegram
4098,84,34.0,2024-05-23,telegram
4195,86,23.0,2024-05-23,telegram
168,4,35.0,2024-05-24,telegram
364,8,80.0,2024-05-24,telegram
611,13,30.0,2024-05-24,telegram
1198,25,18.0,2024-05-24,telegram
1293,27,66.0,2024-05-24,telegram
1837,38,37.0,2024-05-24,telegram
2134,44,27.0,2024-05-24,telegram
2229,46,39.0,2024-05-24,telegram
3853,79,66.0,2024-05-24,telegram
4003,82,52.0,2024-05-24,telegram
67,2,39.0,2024-05-25,telegram
514,11,27.0,2024-05-25,telegram
564,12,47.0,2024-05-25,telegram
1446,30,48.0,2024-05-25,telegram
1542,32,23.0,2024-05-25,telegram
2182,45,24.0,2024-05-25,telegram
2374,49,78.0,2024-05-25,telegram
2521,52,22.0,2024-05-25,telegram
2816,58,39.0,2024-05-25,telegram
3064,63,46.0,2024-05-25,telegram
3259,67,77.0,2024-05-25,telegram
3905,80,73.0,2024-05-25,telegram
4050,83,41.0,2024-05-25,telegram
4147,85,55.0,2024-05-25,telegram
414,9,84.0,2024-05-26,telegram
659,14,76.0,2024-05-26,telegram
754,16,67.0,2024-05-26,telegram
853,18,99.0,2024-05-26,telegram
952,20,30.0,2024-05-26,telegram
1148,24,21.0,2024-05-26,telegram
1783,37,36.0,2024-05-26,telegram
2671,55,76.0,2024-05-26,telegram
2769,57,70.0,2024-05-26,telegram
3162,65,92.0,2024-05-26,telegram
3408,70,54.0,2024-05-26,telegram
118,3,28.0,2024-05-27,telegram
1049,22,94.0,2024-05-27,telegram
1494,31,110.0,2024-05-27,telegram
1590,33,29.0,2024-05-27,telegram
1638,34,93.0,2024-05-27,telegram
1687,35,67.0,2024-05-27,telegram
1735,36,77.0,2024-05-27,telegram
2083,43,91.0,2024-05-27,telegram
2572,53,61.0,2024-05-27,telegram
2622,54,68.0,2024-05-27,telegram
2967,61,52.0,2024-05-27,telegram
3113,64,38.0,2024-05-27,telegram
3555,73,51.0,2024-05-27,telegram
267,6,77.0,2024-05-28,telegram
1883,39,102.0,2024-05-28,telegram
1983,41,73.0,2024-05-28,telegram
2032,42,36.0,2024-05-28,telegram
2326,48,45.0,2024-05-28,telegram
2426,50,33.0,2024-05-28,telegram
2722,56,86.0,2024-05-28,telegram
3358,69,38.0,2024-05-28,telegram
3456,71,22.0,2024-05-28,telegram
3506,72,33.0,2024-05-28,telegram
3657,75,84.0,2024-05-28,telegram
3706,76,84.0,2024-05-28,telegram
3804,78,33.0,2024-05-28,telegram
4099,84,32.0,2024-05-28,telegram
217,5,81.0,2024-05-29,telegram
316,7,28.0,2024-05-29,telegram
466,10,72.0,2024-05-29,telegram
902,19,46.0,2024-05-29,telegram
1247,26,41.0,2024-05-29,telegram
1395,29,55.0,2024-05-29,telegram
1838,38,24.0,2024-05-29,telegram
3606,74,34.0,2024-05-29,telegram
3955,81,25.0,2024-05-29,telegram
704,15,27.0,2024-05-30,telegram
1100,23,42.0,2024-05-30,telegram
1294,27,50.0,2024-05-30,telegram
1345,28,82.0,2024-05-30,telegram
1934,40,36.0,2024-05-30,telegram
2375,49,55.0,2024-05-30,telegram
2817,58,23.0,2024-05-30,telegram
2868,59,78.0,2024-05-30,telegram
3017,62,82.0,2024-05-30,telegram
3065,63,37.0,2024-05-30,telegram
3260,67,49.0,2024-05-30,telegram
3309,68,107.0,2024-05-30,telegram
3754,77,73.0,2024-05-30,telegram
4148,85,36.0,2024-05-30,telegram
4196,86,76.0,2024-05-30,telegram
21,1,77.0,2024-05-31,telegram
953,20,61.0,2024-05-31,telegram
1784,37,30.0,2024-05-31,telegram
2230,46,84.0,2024-05-31,telegram
3211,66,94.0,2024-05-31,telegram
68,2,93.0,2024-06-01,telegram
415,9,67.0,2024-06-01,telegram
612,13,76.0,2024-06-01,telegram
1000,21,93.0,2024-06-01,telegram
2276,47,19.0,2024-06-01,telegram
2475,51,77.0,2024-06-01,telegram
2921,60,72.0,2024-06-01,telegram
3409,70,87.0,2024-06-01,telegram
169,4,77.0,2024-06-02,telegram
565,12,33.0,2024-06-02,telegram
755,16,55.0,2024-06-02,telegram
806,17,45.0,2024-06-02,telegram
1199,25,89.0,2024-06-02,telegram
2033,42,95.0,2024-06-02,telegram
2135,44,58.0,2024-06-02,telegram
2672,55,70.0,2024-06-02,telegram
3507,72,23.0,2024-06-02,telegram
3556,73,37.0,2024-06-02,telegram
4004,82,37.0,2024-06-02,telegram
4100,84,18.0,2024-06-02,telegram
365,8,72.0,2024-06-03,telegram
854,18,42.0,2024-06-03,telegram
1050,22,46.0,2024-06-03,telegram
1543,32,63.0,2024-06-03,telegram
1591,33,56.0,2024-06-03,telegram
1736,36,63.0,2024-06-03,telegram
2084,43,55.0,2024-06-03,telegram
2522,52,66.0,2024-06-03,telegram
3854,79,46.0,2024-06-03,telegram
3906,80,30.0,2024-06-03,telegram
268,6,36.0,2024-06-04,telegram
317,7,49.0,2024-06-04,telegram
515,11,116.0,2024-06-04,telegram
705,15,96.0,2024-06-04,telegram
1101,23,21.0,2024-06-04,telegram
1149,24,65.0,2024-06-04,telegram
1447,30,89.0,2024-06-04,telegram
1639,34,49.0,2024-06-04,telegram
1884,39,98.0,2024-06-04,telegram
2183,45,94.0,2024-06-04,telegram
2770,57,60.0,2024-06-04,telegram
3707,76,81.0,2024-06-04,telegram
4051,83,31.0,2024-06-04,telegram
119,3,57.0,2024-06-05,telegram
218,5,102.0,2024-06-05,telegram
660,14,60.0,2024-06-05,telegram
1396,29,58.0,2024-06-05,telegram
1495,31,79.0,2024-06-05,telegram
2427,50,24.0,2024-06-05,telegram
2573,53,35.0,2024-06-05,telegram
2869,59,50.0,2024-06-05,telegram
2968,61,44.0,2024-06-05,telegram
3163,65,67.0,2024-06-05,telegram
3658,75,64.0,2024-06-05,telegram
3755,77,61.0,2024-06-05,telegram
4197,86,64.0,2024-06-05,telegram
1248,26,68.0,2024-06-06,telegram
1295,27,97.0,2024-06-06,telegram
1346,28,55.0,2024-06-06,telegram
1688,35,26.0,2024-06-06,telegram
1785,37,20.0,2024-06-06,telegram
1839,38,60.0,2024-06-06,telegram
1935,40,68.0,2024-06-06,telegram
1984,41,28.0,2024-06-06,telegram
2623,54,37.0,2024-06-06,telegram
2723,56,44.0,2024-06-06,telegram
3066,63,95.0,2024-06-06,telegram
3114,64,34.0,2024-06-06,telegram
3410,70,53.0,2024-06-06,telegram
3607,74,91.0,2024-06-06,telegram
22,1,39.0,2024-06-07,telegram
170,4,64.0,2024-06-07,telegram
416,9,40.0,2024-06-07,telegram
467,10,47.0,2024-06-07,telegram
807,17,42.0,2024-06-07,telegram
1001,21,59.0,2024-06-07,telegram
1200,25,89.0,2024-06-07,telegram
2231,46,62.0,2024-06-07,telegram
2277,47,64.0,2024-06-07,telegram
2327,48,71.0,2024-06-07,telegram
2376,49,95.0,2024-06-07,telegram
2818,58,57.0,2024-06-07,telegram
3212,66,58.0,2024-06-07,telegram
3359,69,23.0,2024-06-07,telegram
3457,71,79.0,2024-06-07,telegram
3508,72,60.0,2024-06-07,telegram
3805,78,19.0,2024-06-07,telegram
3956,81,23.0,2024-06-07,telegram
903,19,86.0,2024-06-08,telegram
1737,36,35.0,2024-06-08,telegram
2136,44,24.0,2024-06-08,telegram
2673,55,42.0,2024-06-08,telegram
2922,60,51.0,2024-06-08,telegram
3018,62,74.0,2024-06-08,telegram
3310,68,86.0,2024-06-08,telegram
69,2,44.0,2024-06-09,telegram
318,7,37.0,2024-06-09,telegram
366,8,104.0,2024-06-09,telegram
516,11,88.0,2024-06-09,telegram
756,16,43.0,2024-06-09,telegram
1885,39,45.0,2024-06-09,telegram
3261,67,55.0,2024-06-09,telegram
3708,76,65.0,2024-06-09,telegram
4149,85,24.0,2024-06-09,telegram
566,12,60.0,2024-06-10,telegram
954,20,39.0,2024-06-10,telegram
3557,73,23.0,2024-06-10,telegram
4101,84,72.0,2024-06-10,telegram
120,3,80.0,2024-06-11,telegram
613,13,65.0,2024-06-11,telegram
706,15,94.0,2024-06-11,telegram
1496,31,46.0,2024-06-11,telegram
2034,42,77.0,2024-06-11,telegram
2085,43,40.0,2024-06-11,telegram
2476,51,32.0,2024-06-11,telegram
2574,53,63.0,2024-06-11,telegram
2771,57,46.0,2024-06-11,telegram
2969,61,30.0,2024-06-11,telegram
3855,79,92.0,2024-06-11,telegram
4052,83,30.0,2024-06-11,telegram
417,9,126.0,2024-06-12,telegram
468,10,26.0,2024-06-12,telegram
1347,28,78.0,2024-06-12,telegram
1448,30,56.0,2024-06-12,telegram
1544,32,65.0,2024-06-12,telegram
1640,34,75.0,2024-06-12,telegram
1985,41,63.0,2024-06-12,telegram
2523,52,55.0,2024-06-12,telegram
2870,59,29.0,2024-06-12,telegram
3115,64,28.0,2024-06-12,telegram
3458,71,52.0,2024-06-12,telegram
3756,77,40.0,2024-06-12,telegram
3907,80,81.0,2024-06-12,telegram
3957,81,83.0,2024-06-12,telegram
4005,82,35.0,2024-06-12,telegram
171,4,43.0,2024-06-13,telegram
269,6,89.0,2024-06-13,telegram
855,18,88.0,2024-06-13,telegram
1051,22,86.0,2024-06-13,telegram
1150,24,45.0,2024-06-13,telegram
1397,29,118.0,2024-06-13,telegram
1592,33,90.0,2024-06-13,telegram
1689,35,86.0,2024-06-13,telegram
1738,36,85.0,2024-06-13,telegram
1840,38,56.0,2024-06-13,telegram
2278,47,45.0,2024-06-13,telegram
2328,48,55.0,2024-06-13,telegram
2624,54,71.0,2024-06-13,telegram
3164,65,35.0,2024-06-13,telegram
3509,72,45.0,2024-06-13,telegram
661,14,50.0,2024-06-14,telegram
808,17,29.0,2024-06-14,telegram
1002,21,36.0,2024-06-14,telegram
1102,23,68.0,2024-06-14,telegram
1201,25,71.0,2024-06-14,telegram
1249,26,33.0,2024-06-14,telegram
1936,40,31.0,2024-06-14,telegram
2137,44,56.0,2024-06-14,telegram
2184,45,61.0,2024-06-14,telegram
2232,46,112.0,2024-06-14,telegram
2428,50,84.0,2024-06-14,telegram
2819,58,40.0,2024-06-14,telegram
3659,75,53.0,2024-06-14,telegram
3806,78,70.0,2024-06-14,telegram
4198,86,53.0,2024-06-14,telegram
23,1,80.0,2024-06-15,telegram
219,5,75.0,2024-06-15,telegram
319,7,63.0,2024-06-15,telegram
567,12,36.0,2024-06-15,telegram
757,16,33.0,2024-06-15,telegram
904,19,50.0,2024-06-15,telegram
955,20,68.0,2024-06-15,telegram
2923,60,86.0,2024-06-15,telegram
3019,62,71.0,2024-06-15,telegram
3311,68,45.0,2024-06-15,telegram
3411,70,113.0,2024-06-15,telegram
3608,74,70.0,2024-06-15,telegram
517,11,64.0,2024-06-16,telegram
1296,27,85.0,2024-06-16,telegram
1786,37,57.0,2024-06-16,telegram
2086,43,54.0,2024-06-16,telegram
2377,49,57.0,2024-06-16,telegram
2724,56,97.0,2024-06-16,telegram
3067,63,87.0,2024-06-16,telegram
3213,66,116.0,2024-06-16,telegram
3360,69,88.0,2024-06-16,telegram
3558,73,19.0,2024-06-16,telegram
4053,83,24.0,2024-06-16,telegram
4102,84,65.0,2024-06-16,telegram
418,9,101.0,2024-06-17,telegram
469,10,74.0,2024-06-17,telegram
707,15,90.0,2024-06-17,telegram
2524,52,42.0,2024-06-17,telegram
2871,59,68.0,2024-06-17,telegram
3709,76,50.0,2024-06-17,telegram
3856,79,69.0,2024-06-17,telegram
4150,85,63.0,2024-06-17,telegram
70,2,76.0,2024-06-18,telegram
1449,30,114.0,2024-06-18,telegram
1593,33,44.0,2024-06-18,telegram
1641,34,29.0,2024-06-18,telegram
1886,39,57.0,2024-06-18,telegram
2674,55,42.0,2024-06-18,telegram
3262,67,41.0,2024-06-18,telegram
4006,82,24.0,2024-06-18,telegram
121,3,43.0,2024-06-19,telegram
367,8,64.0,2024-06-19,telegram
856,18,74.0,2024-06-19,telegram
1151,24,65.0,2024-06-19,telegram
1690,35,54.0,2024-06-19,telegram
1739,36,54.0,2024-06-19,telegram
1841,38,52.0,2024-06-19,telegram
2035,42,59.0,2024-06-19,telegram
2772,57,29.0,2024-06-19,telegram
3116,64,74.0,2024-06-19,telegram
3510,72,30.0,2024-06-19,telegram
3660,75,117.0,2024-06-19,telegram
3807,78,57.0,2024-06-19,telegram
3958,81,79.0,2024-06-19,telegram
172,4,70.0,2024-06-20,telegram
220,5,55.0,2024-06-20,telegram
956,20,23.0,2024-06-20,telegram
1348,28,44.0,2024-06-20,telegram
1986,41,36.0,2024-06-20,telegram
2329,48,119.0,2024-06-20,telegram
2429,50,66.0,2024-06-20,telegram
2477,51,71.0,2024-06-20,telegram
2575,53,37.0,2024-06-20,telegram
2625,54,94.0,2024-06-20,telegram
3165,65,31.0,2024-06-20,telegram
3609,74,52.0,2024-06-20,telegram
518,11,28.0,2024-06-21,telegram
568,12,27.0,2024-06-21,telegram
614,13,59.0,2024-06-21,telegram
809,17,88.0,2024-06-21,telegram
905,19,29.0,2024-06-21,telegram
1052,22,77.0,2024-06-21,telegram
1297,27,50.0,2024-06-21,telegram
1497,31,98.0,2024-06-21,telegram
1937,40,90.0,2024-06-21,telegram
2970,61,70.0,2024-06-21,telegram
3020,62,50.0,2024-06-21,telegram
3068,63,86.0,2024-06-21,telegram
3312,68,109.0,2024-06-21,telegram
3361,69,72.0,2024-06-21,telegram
4054,83,73.0,2024-06-21,telegram
4199,86,41.0,2024-06-21,telegram
270,6,53.0,2024-06-22,telegram
419,9,65.0,2024-06-22,telegram
708,15,83.0,2024-06-22,telegram
1202,25,64.0,2024-06-22,telegram
1545,32,35.0,2024-06-22,telegram
2138,44,104.0,2024-06-22,telegram
2233,46,93.0,2024-06-22,telegram
3412,70,76.0,2024-06-22,telegram
3459,71,72.0,2024-06-22,telegram
3757,77,24.0,2024-06-22,telegram
3908,80,49.0,2024-06-22,telegram
24,1,35.0,2024-06-23,telegram
758,16,65.0,2024-06-23,telegram
1003,21,57.0,2024-06-23,telegram
1103,23,61.0,2024-06-23,telegram
1250,26,62.0,2024-06-23,telegram
1398,29,41.0,2024-06-23,telegram
1787,37,40.0,2024-06-23,telegram
2087,43,116.0,2024-06-23,telegram
2185,45,107.0,2024-06-23,telegram
2279,47,34.0,2024-06-23,telegram
2820,58,34.0,2024-06-23,telegram
3263,67,71.0,2024-06-23,telegram
3559,73,55.0,2024-06-23,telegram
3857,79,33.0,2024-06-23,telegram
4007,82,58.0,2024-06-23,telegram
4151,85,46.0,2024-06-23,telegram
320,7,27.0,2024-06-24,telegram
662,14,35.0,2024-06-24,telegram
1842,38,36.0,2024-06-24,telegram
2675,55,29.0,2024-06-24,telegram
2773,57,22.0,2024-06-24,telegram
3661,75,71.0,2024-06-24,telegram
857,18,41.0,2024-06-25,telegram
1887,39,27.0,2024-06-25,telegram
2330,48,103.0,2024-06-25,telegram
2378,49,90.0,2024-06-25,telegram
2872,59,57.0,2024-06-25,telegram
2924,60,66.0,2024-06-25,telegram
3117,64,72.0,2024-06-25,telegram
3214,66,80.0,2024-06-25,telegram
3808,78,52.0,2024-06-25,telegram
71,2,48.0,2024-06-26,telegram
368,8,29.0,2024-06-26,telegram
470,10,25.0,2024-06-26,telegram
519,11,87.0,2024-06-26,telegram
906,19,71.0,2024-06-26,telegram
1053,22,42.0,2024-06-26,telegram
1152,24,48.0,2024-06-26,telegram
1298,27,44.0,2024-06-26,telegram
1450,30,92.0,2024-06-26,telegram
1498,31,73.0,2024-06-26,telegram
1691,35,67.0,2024-06-26,telegram
2036,42,41.0,2024-06-26,telegram
2525,52,37.0,2024-06-26,telegram
2725,56,48.0,2024-06-26,telegram
3166,65,34.0,2024-06-26,telegram
3710,76,28.0,2024-06-26,telegram
4103,84,54.0,2024-06-26,telegram
173,4,69.0,2024-06-27,telegram
569,12,57.0,2024-06-27,telegram
709,15,66.0,2024-06-27,telegram
1594,33,74.0,2024-06-27,telegram
1938,40,44.0,2024-06-27,telegram
1987,41,81.0,2024-06-27,telegram
2430,50,58.0,2024-06-27,telegram
2478,51,29.0,2024-06-27,telegram
3069,63,75.0,2024-06-27,telegram
3313,68,86.0,2024-06-27,telegram
3610,74,76.0,2024-06-27,telegram
3959,81,72.0,2024-06-27,telegram
122,3,89.0,2024-06-28,telegram
810,17,80.0,2024-06-28,telegram
957,20,82.0,2024-06-28,telegram
1546,32,81.0,2024-06-28,telegram
1642,34,91.0,2024-06-28,telegram
1788,37,35.0,2024-06-28,telegram
2234,46,59.0,2024-06-28,telegram
2576,53,66.0,2024-06-28,telegram
3021,62,44.0,2024-06-28,telegram
3264,67,91.0,2024-06-28,telegram
3413,70,62.0,2024-06-28,telegram
3511,72,63.0,2024-06-28,telegram
4200,86,38.0,2024-06-28,telegram
221,5,23.0,2024-06-29,telegram
321,7,81.0,2024-06-29,telegram
615,13,56.0,2024-06-29,telegram
1004,21,34.0,2024-06-29,telegram
1349,28,104.0,2024-06-29,telegram
1740,36,75.0,2024-06-29,telegram
2280,47,55.0,2024-06-29,telegram
