sale_id,sku_id,quantity,sale_date,source
10668,46,2.0,2024-06-24,telegram
10669,48,4.0,2024-06-24,telegram
10670,49,1.0,2024-06-24,telegram
10671,50,1.0,2024-06-24,telegram
10672,51,4.0,2024-06-24,telegram
10673,53,4.0,2024-06-24,telegram
10674,54,9.0,2024-06-24,telegram
10675,55,1.0,2024-06-24,telegram
10676,59,6.0,2024-06-24,telegram
10677,62,2.0,2024-06-24,telegram
10678,66,3.0,2024-06-24,telegram
10679,67,9.0,2024-06-24,telegram
10680,71,1.0,2024-06-24,telegram
10681,74,1.0,2024-06-24,telegram
10682,75,17.0,2024-06-24,telegram
10683,76,4.0,2024-06-24,telegram
10684,78,4.0,2024-06-24,telegram
10685,79,3.0,2024-06-24,telegram
10686,80,2.0,2024-06-24,telegram
10687,85,3.0,2024-06-24,telegram
10688,1,10.0,2024-06-25,telegram
10689,3,8.0,2024-06-25,telegram
10690,5,5.0,2024-06-25,telegram
10691,6,2.0,2024-06-25,telegram
10692,7,1.0,2024-06-25,telegram
10693,8,8.0,2024-06-25,telegram
10694,9,2.0,2024-06-25,telegram
10695,10,6.0,2024-06-25,telegram
10696,11,7.0,2024-06-25,telegram
10697,14,3.0,2024-06-25,telegram
10698,18,10.0,2024-06-25,telegram
10699,19,4.0,2024-06-25,telegram
10700,20,2.0,2024-06-25,telegram
10701,21,3.0,2024-06-25,telegram
10702,24,1.0,2024-06-25,telegram
10703,26,2.0,2024-06-25,telegram
10704,27,3.0,2024-06-25,telegram
10705,29,2.0,2024-06-25,telegram
10706,31,6.0,2024-06-25,telegram
10707,32,5.0,2024-06-25,telegram
10708,33,1.0,2024-06-25,telegram
10709,34,7.0,2024-06-25,telegram
10710,35,5.0,2024-06-25,telegram
10711,37,6.0,2024-06-25,telegram
10712,38,6.0,2024-06-25,telegram
10713,39,3.0,2024-06-25,telegram
10714,40,5.0,2024-06-25,telegram
10715,41,7.0,2024-06-25,telegram
10716,43,5.0,2024-06-25,telegram
10717,44,5.0,2024-06-25,telegram
10718,45,12.0,2024-06-25,telegram
10719,46,3.0,2024-06-25,telegram
10720,48,9.0,2024-06-25,telegram
10721,49,1.0,2024-06-25,telegram
10722,50,1.0,2024-06-25,telegram
10723,51,8.0,2024-06-25,telegram
10724,53,5.0,2024-06-25,telegram
10725,54,9.0,2024-06-25,telegram
10726,56,3.0,2024-06-25,telegram
10727,57,6.0,2024-06-25,telegram
10728,59,4.0,2024-06-25,telegram
10729,60,5.0,2024-06-25,telegram
10730,61,3.0,2024-06-25,telegram
10731,62,4.0,2024-06-25,telegram
10732,66,3.0,2024-06-25,telegram
10733,67,4.0,2024-06-25,telegram
10734,68,10.0,2024-06-25,telegram
10735,69,2.0,2024-06-25,telegram
10736,70,1.0,2024-06-25,telegram
10737,71,8.0,2024-06-25,telegram
10738,72,7.0,2024-06-25,telegram
10739,73,1.0,2024-06-25,telegram
10740,74,2.0,2024-06-25,telegram
10741,75,2.0,2024-06-25,telegram
10742,76,5.0,2024-06-25,telegram
10743,79,5.0,2024-06-25,telegram
10744,80,8.0,2024-06-25,telegram
10745,81,1.0,2024-06-25,telegram
10746,84,4.0,2024-06-25,telegram
10747,1,4.0,2024-06-26,telegram
10748,3,7.0,2024-06-26,telegram
10749,4,5.0,2024-06-26,telegram
10750,5,5.0,2024-06-26,telegram
10751,6,1.0,2024-06-26,telegram
10752,7,5.0,2024-06-26,telegram
10753,8,4.0,2024-06-26,telegram
10754,9,9.0,2024-06-26,telegram
10755,10,9.0,2024-06-26,telegram
10756,11,2.0,2024-06-26,telegram
10757,13,4.0,2024-06-26,telegram
10758,15,5.0,2024-06-26,telegram
10759,16,4.0,2024-06-26,telegram
10760,17,1.0,2024-06-26,telegram
10761,18,6.0,2024-06-26,telegram
10762,19,5.0,2024-06-26,telegram
10763,20,6.0,2024-06-26,telegram
10764,23,2.0,2024-06-26,telegram
10765,25,2.0,2024-06-26,telegram
10766,26,7.0,2024-06-26,telegram
10767,27,4.0,2024-06-26,telegram
10768,28,1.0,2024-06-26,telegram
10769,29,3.0,2024-06-26,telegram
10770,30,5.0,2024-06-26,telegram
10771,31,8.0,2024-06-26,telegram
10772,32,4.0,2024-06-26,telegram
10773,33,1.0,2024-06-26,telegram
10774,35,8.0,2024-06-26,telegram
10775,36,1.0,2024-06-26,telegram
10776,37,4.0,2024-06-26,telegram
10777,38,3.0,2024-06-26,telegram
10778,39,1.0,2024-06-26,telegram
10779,40,3.0,2024-06-26,telegram
10780,41,4.0,2024-06-26,telegram
10781,42,3.0,2024-06-26,telegram
10782,43,1.0,2024-06-26,telegram
10783,44,4.0,2024-06-26,telegram
10784,45,6.0,2024-06-26,telegram
10785,46,5.0,2024-06-26,telegram
10786,48,1.0,2024-06-26,telegram
10787,49,3.0,2024-06-26,telegram
10788,50,5.0,2024-06-26,telegram
10789,51,4.0,2024-06-26,telegram
10790,53,4.0,2024-06-26,telegram
10791,54,4.0,2024-06-26,telegram
10792,56,6.0,2024-06-26,telegram
10793,58,5.0,2024-06-26,telegram
10794,59,2.0,2024-06-26,telegram
10795,60,3.0,2024-06-26,telegram
10796,61,4.0,2024-06-26,telegram
10797,62,3.0,2024-06-26,telegram
10798,63,2.0,2024-06-26,telegram
10799,64,1.0,2024-06-26,telegram
10800,66,5.0,2024-06-26,telegram
10801,67,6.0,2024-06-26,telegram
10802,68,7.0,2024-06-26,telegram
10803,69,8.0,2024-06-26,telegram
10804,70,6.0,2024-06-26,telegram
10805,71,14.0,2024-06-26,telegram
10806,74,1.0,2024-06-26,telegram
10807,76,4.0,2024-06-26,telegram
10808,77,3.0,2024-06-26,telegram
10809,78,5.0,2024-06-26,telegram
10810,79,2.0,2024-06-26,telegram
10811,80,7.0,2024-06-26,telegram
10812,82,1.0,2024-06-26,telegram
10813,86,6.0,2024-06-26,telegram
10814,1,3.0,2024-06-27,telegram
10815,2,4.0,2024-06-27,telegram
10816,4,4.0,2024-06-27,telegram
10817,5,1.0,2024-06-27,telegram
10818,6,9.0,2024-06-27,telegram
10819,7,4.0,2024-06-27,telegram
10820,8,5.0,2024-06-27,telegram
10821,9,6.0,2024-06-27,telegram
10822,10,8.0,2024-06-27,telegram
10823,12,5.0,2024-06-27,telegram
10824,14,2.0,2024-06-27,telegram
10825,17,1.0,2024-06-27,telegram
10826,18,5.0,2024-06-27,telegram
10827,19,7.0,2024-06-27,telegram
10828,20,2.0,2024-06-27,telegram
10829,21,2.0,2024-06-27,telegram
10830,22,1.0,2024-06-27,telegram
10831,25,1.0,2024-06-27,telegram
10832,26,1.0,2024-06-27,telegram
10833,27,5.0,2024-06-27,telegram
10834,29,1.0,2024-06-27,telegram
10835,30,3.0,2024-06-27,telegram
10836,31,1.0,2024-06-27,telegram
10837,32,6.0,2024-06-27,telegram
10838,34,4.0,2024-06-27,telegram
10839,35,4.0,2024-06-27,telegram
10840,38,4.0,2024-06-27,telegram
10841,39,7.0,2024-06-27,telegram
10842,40,9.0,2024-06-27,telegram
10843,42,1.0,2024-06-27,telegram
10844,43,7.0,2024-06-27,telegram
10845,44,6.0,2024-06-27,telegram
10846,45,5.0,2024-06-27,telegram
10847,46,1.0,2024-06-27,telegram
10848,47,1.0,2024-06-27,telegram
10849,48,3.0,2024-06-27,telegram
10850,50,4.0,2024-06-27,telegram
10851,51,3.0,2024-06-27,telegram
10852,52,3.0,2024-06-27,telegram
10853,53,4.0,2024-06-27,telegram
10854,54,7.0,2024-06-27,telegram
10855,55,1.0,2024-06-27,telegram
10856,56,22.0,2024-06-27,telegram
10857,59,1.0,2024-06-27,telegram
10858,60,3.0,2024-06-27,telegram
10859,62,6.0,2024-06-27,telegram
10860,63,3.0,2024-06-27,telegram
10861,65,1.0,2024-06-27,telegram
10862,66,7.0,2024-06-27,telegram
10863,67,11.0,2024-06-27,telegram
10864,68,5.0,2024-06-27,telegram
10865,69,5.0,2024-06-27,telegram
10866,70,6.0,2024-06-27,telegram
10867,71,7.0,2024-06-27,telegram
10868,74,1.0,2024-06-27,telegram
10869,75,19.0,2024-06-27,telegram
10870,79,4.0,2024-06-27,telegram
10871,81,4.0,2024-06-27,telegram
10872,86,6.0,2024-06-27,telegram
10873,1,3.0,2024-06-28,telegram
10874,2,4.0,2024-06-28,telegram
10875,3,6.0,2024-06-28,telegram
10876,5,2.0,2024-06-28,telegram
10877,6,3.0,2024-06-28,telegram
10878,7,6.0,2024-06-28,telegram
10879,8,6.0,2024-06-28,telegram
10880,9,2.0,2024-06-28,telegram
10881,10,4.0,2024-06-28,telegram
10882,11,10.0,2024-06-28,telegram
10883,12,4.0,2024-06-28,telegram
10884,15,2.0,2024-06-28,telegram
10885,16,3.0,2024-06-28,telegram
10886,18,3.0,2024-06-28,telegram
10887,19,2.0,2024-06-28,telegram
10888,20,4.0,2024-06-28,telegram
10889,21,12.0,2024-06-28,telegram
10890,22,29.0,2024-06-28,telegram
10891,24,3.0,2024-06-28,telegram
10892,28,13.0,2024-06-28,telegram
10893,29,18.0,2024-06-28,telegram
10894,30,5.0,2024-06-28,telegram
10895,31,4.0,2024-06-28,telegram
10896,32,3.0,2024-06-28,telegram
10897,33,6.0,2024-06-28,telegram
10898,34,6.0,2024-06-28,telegram
10899,35,3.0,2024-06-28,telegram
10900,37,4.0,2024-06-28,telegram
10901,38,4.0,2024-06-28,telegram
10902,39,2.0,2024-06-28,telegram
10903,40,4.0,2024-06-28,telegram
10904,41,2.0,2024-06-28,telegram
10905,42,1.0,2024-06-28,telegram
10906,44,2.0,2024-06-28,telegram
10907,45,3.0,2024-06-28,telegram
10908,46,8.0,2024-06-28,telegram
10909,47,8.0,2024-06-28,telegram
10910,48,2.0,2024-06-28,telegram
10911,49,4.0,2024-06-28,telegram
10912,51,7.0,2024-06-28,telegram
10913,54,10.0,2024-06-28,telegram
10914,56,2.0,2024-06-28,telegram
10915,59,3.0,2024-06-28,telegram
10916,60,1.0,2024-06-28,telegram
10917,62,3.0,2024-06-28,telegram
10918,67,3.0,2024-06-28,telegram
10919,68,3.0,2024-06-28,telegram
10920,70,7.0,2024-06-28,telegram
10921,71,11.0,2024-06-28,telegram
10922,72,3.0,2024-06-28,telegram
10923,74,16.0,2024-06-28,telegram
10924,75,7.0,2024-06-28,telegram
10925,76,1.0,2024-06-28,telegram
10926,79,6.0,2024-06-28,telegram
10927,82,1.0,2024-06-28,telegram
10928,83,1.0,2024-06-28,telegram
10929,85,1.0,2024-06-28,telegram
10930,86,1.0,2024-06-28,telegram
10931,1,2.0,2024-06-29,telegram
10932,2,3.0,2024-06-29,telegram
10933,4,6.0,2024-06-29,telegram
10934,5,5.0,2024-06-29,telegram
10935,6,2.0,2024-06-29,telegram
10936,7,8.0,2024-06-29,telegram
10937,8,5.0,2024-06-29,telegram
10938,9,14.0,2024-06-29,telegram
10939,10,8.0,2024-06-29,telegram
10940,11,1.0,2024-06-29,telegram
10941,12,6.0,2024-06-29,telegram
10942,15,4.0,2024-06-29,telegram
10943,18,3.0,2024-06-29,telegram
10944,19,4.0,2024-06-29,telegram
10945,20,3.0,2024-06-29,telegram
10946,21,2.0,2024-06-29,telegram
10947,22,1.0,2024-06-29,telegram
10948,24,8.0,2024-06-29,telegram
10949,26,4.0,2024-06-29,telegram
10950,28,2.0,2024-06-29,telegram
10951,29,9.0,2024-06-29,telegram
10952,30,3.0,2024-06-29,telegram
10953,31,5.0,2024-06-29,telegram
10954,32,4.0,2024-06-29,telegram
10955,33,1.0,2024-06-29,telegram
10956,34,4.0,2024-06-29,telegram
10957,35,3.0,2024-06-29,telegram
10958,36,8.0,2024-06-29,telegram
10959,39,13.0,2024-06-29,telegram
10960,40,8.0,2024-06-29,telegram
10961,41,7.0,2024-06-29,telegram
10962,42,10.0,2024-06-29,telegram
10963,43,4.0,2024-06-29,telegram
10964,44,9.0,2024-06-29,telegram
10965,45,1.0,2024-06-29,telegram
10966,46,13.0,2024-06-29,telegram
10967,48,2.0,2024-06-29,telegram
10968,49,4.0,2024-06-29,telegram
10969,51,11.0,2024-06-29,telegram
10970,53,5.0,2024-06-29,telegram
10971,56,2.0,2024-06-29,telegram
10972,57,4.0,2024-06-29,telegram
10973,59,2.0,2024-06-29,telegram
10974,60,3.0,2024-06-29,telegram
10975,64,1.0,2024-06-29,telegram
10976,66,4.0,2024-06-29,telegram
10977,67,10.0,2024-06-29,telegram
10978,69,2.0,2024-06-29,telegram
10979,70,5.0,2024-06-29,telegram
10980,72,7.0,2024-06-29,telegram
10981,73,2.0,2024-06-29,telegram
10982,74,1.0,2024-06-29,telegram
10983,76,2.0,2024-06-29,telegram
10984,77,6.0,2024-06-29,telegram
10985,79,5.0,2024-06-29,telegram
10986,84,2.0,2024-06-29,telegram
10987,1,4.0,2024-06-30,telegram
10988,2,8.0,2024-06-30,telegram
10989,4,9.0,2024-06-30,telegram
10990,5,4.0,2024-06-30,telegram
10991,8,14.0,2024-06-30,telegram
10992,10,4.0,2024-06-30,telegram
10993,11,1.0,2024-06-30,telegram
10994,12,3.0,2024-06-30,telegram
10995,16,6.0,2024-06-30,telegram
10996,18,2.0,2024-06-30,telegram
10997,19,4.0,2024-06-30,telegram
10998,20,3.0,2024-06-30,telegram
10999,21,6.0,2024-06-30,telegram
11000,22,5.0,2024-06-30,telegram
11001,23,5.0,2024-06-30,telegram
11002,24,6.0,2024-06-30,telegram
11003,25,1.0,2024-06-30,telegram
11004,28,3.0,2024-06-30,telegram
11005,29,7.0,2024-06-30,telegram
11006,30,9.0,2024-06-30,telegram
11007,32,5.0,2024-06-30,telegram
11008,34,3.0,2024-06-30,telegram
11009,35,1.0,2024-06-30,telegram
11010,36,9.0,2024-06-30,telegram
11011,37,2.0,2024-06-30,telegram
11012,39,2.0,2024-06-30,telegram
11013,40,5.0,2024-06-30,telegram
11014,41,11.0,2024-06-30,telegram
11015,42,7.0,2024-06-30,telegram
11016,43,7.0,2024-06-30,telegram
11017,44,6.0,2024-06-30,telegram
11018,45,9.0,2024-06-30,telegram
11019,46,2.0,2024-06-30,telegram
11020,47,1.0,2024-06-30,telegram
11021,48,2.0,2024-06-30,telegram
11022,50,5.0,2024-06-30,telegram
11023,51,9.0,2024-06-30,telegram
11024,53,7.0,2024-06-30,telegram
11025,54,1.0,2024-06-30,telegram
11026,55,5.0,2024-06-30,telegram
11027,56,7.0,2024-06-30,telegram
11028,58,5.0,2024-06-30,telegram
11029,59,5.0,2024-06-30,telegram
11030,60,5.0,2024-06-30,telegram
11031,61,2.0,2024-06-30,telegram
11032,66,8.0,2024-06-30,telegram
11033,67,3.0,2024-06-30,telegram
11034,68,9.0,2024-06-30,telegram
11035,70,1.0,2024-06-30,telegram
11036,71,4.0,2024-06-30,telegram
11037,72,2.0,2024-06-30,telegram
11038,73,2.0,2024-06-30,telegram
11039,74,6.0,2024-06-30,telegram
11040,75,1.0,2024-06-30,telegram
11041,79,5.0,2024-06-30,telegram
11042,82,16.0,2024-06-30,telegram
11043,83,8.0,2024-06-30,telegram
11044,84,5.0,2024-06-30,telegram
11045,1,6.0,2024-07-01,telegram
11046,2,8.0,2024-07-01,telegram
11047,3,4.0,2024-07-01,telegram
11048,4,5.0,2024-07-01,telegram
11049,6,7.0,2024-07-01,telegram
11050,7,9.0,2024-07-01,telegram
11051,9,6.0,2024-07-01,telegram
11052,10,3.0,2024-07-01,telegram
11053,11,1.0,2024-07-01,telegram
11054,12,2.0,2024-07-01,telegram
11055,15,5.0,2024-07-01,telegram
11056,17,1.0,2024-07-01,telegram
11057,18,1.0,2024-07-01,telegram
11058,19,6.0,2024-07-01,telegram
11059,20,8.0,2024-07-01,telegram
11060,21,6.0,2024-07-01,telegram
11061,22,10.0,2024-07-01,telegram
11062,26,1.0,2024-07-01,telegram
11063,27,12.0,2024-07-01,telegram
11064,28,6.0,2024-07-01,telegram
11065,30,8.0,2024-07-01,telegram
11066,31,7.0,2024-07-01,telegram
11067,32,8.0,2024-07-01,telegram
11068,33,1.0,2024-07-01,telegram
11069,34,2.0,2024-07-01,telegram
11070,35,3.0,2024-07-01,telegram
11071,36,6.0,2024-07-01,telegram
11072,39,10.0,2024-07-01,telegram
11073,40,8.0,2024-07-01,telegram
11074,41,4.0,2024-07-01,telegram
11075,42,1.0,2024-07-01,telegram
11076,43,3.0,2024-07-01,telegram
11077,44,2.0,2024-07-01,telegram
11078,45,1.0,2024-07-01,telegram
11079,46,7.0,2024-07-01,telegram
11080,48,7.0,2024-07-01,telegram
11081,49,6.0,2024-07-01,telegram
11082,51,1.0,2024-07-01,telegram
11083,54,6.0,2024-07-01,telegram
11084,55,8.0,2024-07-01,telegram
11085,56,1.0,2024-07-01,telegram
11086,57,6.0,2024-07-01,telegram
11087,59,7.0,2024-07-01,telegram
11088,61,5.0,2024-07-01,telegram
11089,66,4.0,2024-07-01,telegram
11090,67,10.0,2024-07-01,telegram
11091,68,6.0,2024-07-01,telegram
11092,71,5.0,2024-07-01,telegram
11093,74,11.0,2024-07-01,telegram
11094,75,1.0,2024-07-01,telegram
11095,76,5.0,2024-07-01,telegram
11096,80,17.0,2024-07-01,telegram
11097,81,4.0,2024-07-01,telegram
11098,84,1.0,2024-07-01,telegram
11099,85,3.0,2024-07-01,telegram
11100,2,5.0,2024-07-02,telegram
11101,4,2.0,2024-07-02,telegram
11102,5,7.0,2024-07-02,telegram
11103,6,10.0,2024-07-02,telegram
11104,7,4.0,2024-07-02,telegram
11105,9,6.0,2024-07-02,telegram
11106,10,5.0,2024-07-02,telegram
11107,11,15.0,2024-07-02,telegram
11108,17,4.0,2024-07-02,telegram
11109,19,6.0,2024-07-02,telegram
11110,20,2.0,2024-07-02,telegram
11111,21,1.0,2024-07-02,telegram
11112,23,1.0,2024-07-02,telegram
11113,25,15.0,2024-07-02,telegram
11114,26,7.0,2024-07-02,telegram
11115,27,4.0,2024-07-02,telegram
11116,28,3.0,2024-07-02,telegram
11117,29,2.0,2024-07-02,telegram
11118,30,8.0,2024-07-02,telegram
11119,31,6.0,2024-07-02,telegram
11120,32,3.0,2024-07-02,telegram
11121,33,3.0,2024-07-02,telegram
11122,34,2.0,2024-07-02,telegram
11123,35,7.0,2024-07-02,telegram
11124,36,10.0,2024-07-02,telegram
11125,39,2.0,2024-07-02,telegram
11126,40,9.0,2024-07-02,telegram
11127,41,4.0,2024-07-02,telegram
11128,42,1.0,2024-07-02,telegram
11129,43,7.0,2024-07-02,telegram
11130,44,6.0,2024-07-02,telegram
11131,45,5.0,2024-07-02,telegram
11132,46,7.0,2024-07-02,telegram
11133,47,5.0,2024-07-02,telegram
11134,48,9.0,2024-07-02,telegram
11135,49,14.0,2024-07-02,telegram
11136,51,6.0,2024-07-02,telegram
11137,53,6.0,2024-07-02,telegram
11138,54,4.0,2024-07-02,telegram
11139,55,1.0,2024-07-02,telegram
11140,56,1.0,2024-07-02,telegram
11141,57,4.0,2024-07-02,telegram
11142,59,6.0,2024-07-02,telegram
11143,60,3.0,2024-07-02,telegram
11144,63,7.0,2024-07-02,telegram
11145,66,7.0,2024-07-02,telegram
11146,67,6.0,2024-07-02,telegram
11147,68,6.0,2024-07-02,telegram
11148,70,2.0,2024-07-02,telegram
11149,72,7.0,2024-07-02,telegram
11150,74,7.0,2024-07-02,telegram
11151,75,7.0,2024-07-02,telegram
11152,76,8.0,2024-07-02,telegram
11153,78,4.0,2024-07-02,telegram
11154,79,6.0,2024-07-02,telegram
11155,80,6.0,2024-07-02,telegram
11156,83,1.0,2024-07-02,telegram
11157,85,3.0,2024-07-02,telegram
11158,4,6.0,2024-07-03,telegram
11159,5,5.0,2024-07-03,telegram
11160,6,2.0,2024-07-03,telegram
11161,8,6.0,2024-07-03,telegram
11162,9,1.0,2024-07-03,telegram
11163,10,3.0,2024-07-03,telegram
11164,11,41.0,2024-07-03,telegram
11165,12,3.0,2024-07-03,telegram
11166,14,6.0,2024-07-03,telegram
11167,17,2.0,2024-07-03,telegram
11168,18,4.0,2024-07-03,telegram
11169,19,7.0,2024-07-03,telegram
11170,20,1.0,2024-07-03,telegram
11171,21,1.0,2024-07-03,telegram
11172,22,2.0,2024-07-03,telegram
11173,27,7.0,2024-07-03,telegram
11174,28,3.0,2024-07-03,telegram
11175,29,3.0,2024-07-03,telegram
11176,30,7.0,2024-07-03,telegram
11177,31,4.0,2024-07-03,telegram
11178,32,2.0,2024-07-03,telegram
11179,33,3.0,2024-07-03,telegram
11180,34,4.0,2024-07-03,telegram
11181,35,5.0,2024-07-03,telegram
11182,36,6.0,2024-07-03,telegram
11183,38,7.0,2024-07-03,telegram
11184,40,4.0,2024-07-03,telegram
11185,42,8.0,2024-07-03,telegram
11186,43,3.0,2024-07-03,telegram
11187,44,5.0,2024-07-03,telegram
11188,45,7.0,2024-07-03,telegram
11189,46,1.0,2024-07-03,telegram
11190,47,5.0,2024-07-03,telegram
11191,48,1.0,2024-07-03,telegram
11192,49,2.0,2024-07-03,telegram
11193,51,7.0,2024-07-03,telegram
11194,55,2.0,2024-07-03,telegram
11195,56,4.0,2024-07-03,telegram
11196,59,5.0,2024-07-03,telegram
11197,64,1.0,2024-07-03,telegram
11198,67,9.0,2024-07-03,telegram
11199,69,3.0,2024-07-03,telegram
11200,70,1.0,2024-07-03,telegram
11201,71,1.0,2024-07-03,telegram
11202,73,3.0,2024-07-03,telegram
11203,74,3.0,2024-07-03,telegram
11204,75,15.0,2024-07-03,telegram
11205,79,8.0,2024-07-03,telegram
11206,80,25.0,2024-07-03,telegram
11207,82,2.0,2024-07-03,telegram
11208,85,6.0,2024-07-03,telegram
11209,86,8.0,2024-07-03,telegram
11210,1,5.0,2024-07-04,telegram
11211,2,2.0,2024-07-04,telegram
11212,3,5.0,2024-07-04,telegram
11213,4,4.0,2024-07-04,telegram
11214,5,5.0,2024-07-04,telegram
11215,6,5.0,2024-07-04,telegram
11216,7,3.0,2024-07-04,telegram
11217,8,10.0,2024-07-04,telegram
11218,9,1.0,2024-07-04,telegram
11219,10,3.0,2024-07-04,telegram
11220,11,20.0,2024-07-04,telegram
11221,13,5.0,2024-07-04,telegram
11222,18,6.0,2024-07-04,telegram
11223,19,2.0,2024-07-04,telegram
11224,20,1.0,2024-07-04,telegram
11225,21,8.0,2024-07-04,telegram
11226,22,2.0,2024-07-04,telegram
11227,23,6.0,2024-07-04,telegram
11228,25,2.0,2024-07-04,telegram
11229,26,4.0,2024-07-04,telegram
11230,27,10.0,2024-07-04,telegram
11231,28,3.0,2024-07-04,telegram
11232,29,17.0,2024-07-04,telegram
11233,30,7.0,2024-07-04,telegram
11234,31,6.0,2024-07-04,telegram
11235,33,8.0,2024-07-04,telegram
11236,34,6.0,2024-07-04,telegram
11237,35,8.0,2024-07-04,telegram
11238,38,4.0,2024-07-04,telegram
11239,39,8.0,2024-07-04,telegram
11240,40,3.0,2024-07-04,telegram
11241,41,6.0,2024-07-04,telegram
11242,42,4.0,2024-07-04,telegram
11243,43,3.0,2024-07-04,telegram
11244,44,4.0,2024-07-04,telegram
11245,45,7.0,2024-07-04,telegram
11246,46,3.0,2024-07-04,telegram
11247,47,3.0,2024-07-04,telegram
11248,49,3.0,2024-07-04,telegram
11249,51,13.0,2024-07-04,telegram
11250,53,6.0,2024-07-04,telegram
11251,54,2.0,2024-07-04,telegram
11252,55,6.0,2024-07-04,telegram
11253,57,5.0,2024-07-04,telegram
11254,59,4.0,2024-07-04,telegram
11255,60,3.0,2024-07-04,telegram
11256,63,1.0,2024-07-04,telegram
11257,66,5.0,2024-07-04,telegram
11258,67,2.0,2024-07-04,telegram
11259,68,6.0,2024-07-04,telegram
11260,70,2.0,2024-07-04,telegram
11261,71,27.0,2024-07-04,telegram
11262,72,4.0,2024-07-04,telegram
11263,73,3.0,2024-07-04,telegram
11264,74,1.0,2024-07-04,telegram
11265,75,10.0,2024-07-04,telegram
11266,76,3.0,2024-07-04,telegram
11267,77,10.0,2024-07-04,telegram
11268,78,2.0,2024-07-04,telegram
11269,79,3.0,2024-07-04,telegram
11270,80,1.0,2024-07-04,telegram
11271,82,3.0,2024-07-04,telegram
11272,83,3.0,2024-07-04,telegram
11273,84,1.0,2024-07-04,telegram
11274,85,3.0,2024-07-04,telegram
11275,2,3.0,2024-07-05,telegram
11276,3,5.0,2024-07-05,telegram
11277,4,5.0,2024-07-05,telegram
11278,5,2.0,2024-07-05,telegram
11279,6,8.0,2024-07-05,telegram
11280,7,7.0,2024-07-05,telegram
11281,8,8.0,2024-07-05,telegram
11282,11,5.0,2024-07-05,telegram
11283,13,1.0,2024-07-05,telegram
11284,14,2.0,2024-07-05,telegram
11285,18,8.0,2024-07-05,telegram
11286,19,5.0,2024-07-05,telegram
11287,20,2.0,2024-07-05,telegram
11288,21,1.0,2024-07-05,telegram
11289,22,7.0,2024-07-05,telegram
11290,24,8.0,2024-07-05,telegram
11291,25,2.0,2024-07-05,telegram
11292,26,2.0,2024-07-05,telegram
11293,27,4.0,2024-07-05,telegram
11294,28,1.0,2024-07-05,telegram
11295,31,8.0,2024-07-05,telegram
11296,32,4.0,2024-07-05,telegram
11297,33,6.0,2024-07-05,telegram
11298,34,4.0,2024-07-05,telegram
11299,35,7.0,2024-07-05,telegram
11300,38,1.0,2024-07-05,telegram
11301,41,5.0,2024-07-05,telegram
11302,42,1.0,2024-07-05,telegram
11303,43,5.0,2024-07-05,telegram
11304,44,4.0,2024-07-05,telegram
11305,45,3.0,2024-07-05,telegram
11306,46,11.0,2024-07-05,telegram
11307,47,5.0,2024-07-05,telegram
11308,48,18.0,2024-07-05,telegram
11309,49,1.0,2024-07-05,telegram
11310,51,5.0,2024-07-05,telegram
11311,53,2.0,2024-07-05,telegram
11312,54,4.0,2024-07-05,telegram
11313,56,1.0,2024-07-05,telegram
11314,59,2.0,2024-07-05,telegram
11315,60,3.0,2024-07-05,telegram
11316,62,4.0,2024-07-05,telegram
11317,66,7.0,2024-07-05,telegram
11318,67,5.0,2024-07-05,telegram
11319,68,7.0,2024-07-05,telegram
11320,69,4.0,2024-07-05,telegram
11321,70,2.0,2024-07-05,telegram
11322,74,1.0,2024-07-05,telegram
11323,75,1.0,2024-07-05,telegram
11324,76,5.0,2024-07-05,telegram
11325,79,3.0,2024-07-05,telegram
11326,80,3.0,2024-07-05,telegram
11327,81,7.0,2024-07-05,telegram
11328,1,3.0,2024-07-06,telegram
11329,2,10.0,2024-07-06,telegram
11330,3,6.0,2024-07-06,telegram
11331,4,10.0,2024-07-06,telegram
11332,5,8.0,2024-07-06,telegram
11333,6,1.0,2024-07-06,telegram
11334,7,9.0,2024-07-06,telegram
11335,8,4.0,2024-07-06,telegram
11336,9,1.0,2024-07-06,telegram
11337,11,5.0,2024-07-06,telegram
11338,14,8.0,2024-07-06,telegram
11339,15,2.0,2024-07-06,telegram
11340,17,8.0,2024-07-06,telegram
11341,18,6.0,2024-07-06,telegram
11342,19,9.0,2024-07-06,telegram
11343,20,9.0,2024-07-06,telegram
11344,21,2.0,2024-07-06,telegram
11345,22,8.0,2024-07-06,telegram
11346,23,9.0,2024-07-06,telegram
11347,26,3.0,2024-07-06,telegram
11348,27,6.0,2024-07-06,telegram
11349,28,13.0,2024-07-06,telegram
11350,30,12.0,2024-07-06,telegram
11351,31,7.0,2024-07-06,telegram
11352,32,6.0,2024-07-06,telegram
11353,33,31.0,2024-07-06,telegram
11354,34,6.0,2024-07-06,telegram
11355,35,7.0,2024-07-06,telegram
11356,36,6.0,2024-07-06,telegram
11357,39,7.0,2024-07-06,telegram
11358,41,1.0,2024-07-06,telegram
11359,42,6.0,2024-07-06,telegram
11360,43,4.0,2024-07-06,telegram
11361,45,6.0,2024-07-06,telegram
11362,46,5.0,2024-07-06,telegram
11363,48,7.0,2024-07-06,telegram
11364,49,3.0,2024-07-06,telegram
11365,51,6.0,2024-07-06,telegram
